order_id,customer_id,order_date,delivery_date,discount,shipping_cost,payment_method
1652,320,2024-02-05,2024-02-12,0.1,30.57,PayPal
1653,13,2024-11-05,2024-11-09,0.0,41.93,Debit
1654,256,2023-11-03,2023-11-10,0.0,10.33,Debit
1655,169,2025-09-16,2025-09-19,0.05,40.56,Debit
1656,467,2023-08-23,2023-08-29,0.0,23.47,Credit Card
1657,232,2025-05-22,2025-05-26,0.0,7.49,Debit
1658,234,2024-01-16,2024-01-25,0.05,19.24,Debit
1659,364,2023-07-21,2023-07-24,0.0,21.1,Wire
1660,114,2023-09-21,2023-09-30,0.0,47.31,Wire
1661,401,2024-12-06,2024-12-14,0.0,34.42,Debit
1662,406,2023-01-04,2023-01-06,0.0,7.43,Wire
1663,474,2023-01-17,2023-01-26,0.1,9.71,PayPal
1664,419,2024-02-04,2024-02-12,0.0,19.25,Debit
1665,318,2025-05-29,2025-05-31,0.0,41.07,Debit
1666,173,2024-05-16,2024-05-20,0.1,36.77,Credit Card
1667,460,2025-06-29,2025-07-05,0.1,30.97,Wire
1668,339,2023-02-24,2023-03-04,0.1,6.99,Wire
1669,349,2024-08-22,2024-08-31,0.1,22.76,Wire
1670,464,2023-08-23,2023-09-01,0.0,29.19,Credit Card
1671,135,2023-01-01,2023-01-03,0.0,35.63,Wire
1672,429,2023-08-23,2023-08-29,0.0,34.15,Debit
1673,351,2024-02-20,2024-02-27,0.0,47.32,Debit
1674,67,2024-10-02,2024-10-05,0.1,39.76,Credit Card
1675,468,2023-05-22,2023-05-27,0.1,31.85,Debit
1676,79,2025-06-20,2025-06-22,0.0,27.94,Credit Card
1677,445,2025-08-23,2025-08-31,0.0,21.36,PayPal
1678,182,2023-04-15,2023-04-17,0.0,22.16,Debit
1679,173,2023-06-07,2023-06-12,0.05,46.94,Credit Card
1680,258,2024-11-06,2024-11-10,0.0,32.14,Debit
1681,38,2024-10-04,2024-10-11,0.0,35.12,Debit
1682,327,2024-04-22,2024-04-26,0.0,44.55,Credit Card
1683,24,2025-01-25,2025-02-02,0.0,31.92,Credit Card
1684,55,2025-09-15,2025-09-22,0.0,23.92,PayPal
1685,293,2025-09-13,2025-09-20,0.05,12.27,Wire
1686,122,2023-10-26,2023-11-03,0.0,46.48,Credit Card
1687,297,2023-12-28,2024-01-03,0.05,14.02,Credit Card
1688,483,2023-04-01,2023-04-05,0.0,24.74,PayPal
1689,269,2023-07-10,2023-07-16,0.0,40.65,Credit Card
1690,95,2024-07-06,2024-07-13,0.0,17.33,PayPal
1691,178,2025-07-25,2025-07-28,0.0,14.43,Debit
1692,343,2023-09-06,2023-09-09,0.0,37.41,PayPal
1693,139,2023-08-09,2023-08-11,0.15,30.58,Debit
1694,436,2025-03-26,2025-03-31,0.0,36.21,Wire
1695,130,2024-05-19,2024-05-26,0.0,33.65,Wire
1696,236,2023-05-08,2023-05-16,0.0,41.15,PayPal
1697,138,2024-05-06,2024-05-12,0.0,16.24,Debit
1698,148,2025-08-27,2025-09-02,0.0,38.53,PayPal
1699,357,2025-05-01,2025-05-07,0.1,41.97,Wire
1700,364,2024-04-10,2024-04-14,0.0,9.92,Wire
1701,21,2024-05-08,2024-05-12,0.0,43.48,PayPal
1702,411,2023-01-12,2023-01-20,0.2,17.07,PayPal
1703,26,2025-02-21,2025-02-25,0.0,9.53,Wire
1704,95,2023-02-04,2023-02-06,0.1,11.24,Credit Card
1705,83,2023-01-25,2023-01-27,0.15,36.19,Credit Card
1706,92,2023-01-01,2023-01-05,0.0,15.55,Credit Card
1707,86,2024-04-20,2024-04-28,0.05,16.57,PayPal
1708,175,2025-02-01,2025-02-07,0.15,5.67,Wire
1709,263,2023-02-18,2023-02-27,0.0,30.68,PayPal
1710,75,2025-03-12,2025-03-14,0.05,35.86,Wire
1711,41,2025-09-08,2025-09-11,0.05,31.33,Wire
1712,42,2023-04-03,2023-04-05,0.0,11.38,Credit Card
1713,114,2023-10-19,2023-10-21,0.05,34.73,Credit Card
1714,375,2023-04-05,2023-04-12,0.0,44.79,PayPal
1715,77,2023-07-27,2023-08-01,0.0,48.92,Wire
1716,344,2025-09-15,2025-09-19,0.0,13.6,PayPal
1717,447,2025-04-12,2025-04-17,0.1,49.47,PayPal
1718,345,2024-08-06,2024-08-10,0.1,32.2,Wire
1719,313,2023-08-16,2023-08-19,0.05,35.81,PayPal
1720,16,2025-08-07,2025-08-11,0.0,26.72,Debit
1721,19,2023-03-07,2023-03-15,0.0,42.21,PayPal
1722,409,2023-04-22,2023-04-25,0.2,35.56,Wire
1723,105,2023-11-20,2023-11-22,0.0,9.85,Wire
1724,218,2025-06-07,2025-06-13,0.0,28.41,Debit
1725,258,2024-04-30,2024-05-06,0.0,40.58,PayPal
1726,133,2024-03-18,2024-03-23,0.05,36.09,Wire
1727,138,2023-07-27,2023-07-30,0.0,23.12,PayPal
1728,134,2023-11-14,2023-11-16,0.05,10.15,Wire
1729,440,2023-07-06,2023-07-14,0.0,15.87,PayPal
1730,132,2025-05-21,2025-05-25,0.15,40.78,Debit
1731,99,2025-04-21,2025-04-24,0.0,23.1,Debit
1732,59,2023-06-30,2023-07-04,0.0,23.93,Credit Card
1733,81,2023-06-24,2023-07-01,0.0,7.35,Wire
1734,318,2025-05-16,2025-05-22,0.0,41.72,PayPal
1735,282,2023-12-26,2023-12-30,0.0,33.71,PayPal
1736,129,2023-01-08,2023-01-10,0.05,6.81,Credit Card
1737,175,2024-11-25,2024-12-04,0.0,8.1,Credit Card
1738,394,2025-04-03,2025-04-08,0.0,15.84,Credit Card
1739,445,2023-05-02,2023-05-07,0.0,44.3,Credit Card
1740,306,2025-03-15,2025-03-18,0.0,22.0,Debit
1741,200,2024-12-28,2025-01-03,0.0,30.97,Wire
1742,480,2025-06-20,2025-06-24,0.0,47.16,Credit Card
1743,202,2025-01-10,2025-01-13,0.0,10.72,Wire
1744,217,2023-02-03,2023-02-11,0.0,12.83,Debit
1745,80,2024-11-07,2024-11-13,0.0,22.08,Debit
1746,282,2023-04-22,2023-04-26,0.0,18.28,PayPal
1747,317,2024-07-23,2024-07-29,0.0,9.39,Wire
1748,271,2025-08-18,2025-08-21,0.0,21.18,Wire
1749,335,2023-03-27,2023-03-31,0.0,14.13,Credit Card
1750,71,2023-05-01,2023-05-07,0.0,9.36,Debit
1751,309,2023-02-28,2023-03-07,0.1,33.31,PayPal
1752,227,2024-08-15,2024-08-18,0.05,6.1,Credit Card
1753,318,2024-07-19,2024-07-27,0.05,14.73,Credit Card
1754,387,2024-03-22,2024-03-26,0.1,46.47,Debit
1755,222,2025-02-24,2025-02-27,0.05,23.58,PayPal
1756,304,2024-02-28,2024-03-01,0.2,32.62,Debit
1757,373,2024-07-21,2024-07-28,0.0,39.13,Debit
1758,415,2024-09-11,2024-09-15,0.0,34.57,Debit
1759,357,2023-10-31,2023-11-02,0.05,20.41,PayPal
1760,203,2025-08-24,2025-08-30,0.0,28.43,Debit
1761,330,2024-12-23,2025-01-01,0.0,22.91,Credit Card
1762,418,2025-07-29,2025-08-07,0.2,44.31,Wire
1763,134,2024-09-17,2024-09-21,0.1,24.86,PayPal
1764,298,2024-06-08,2024-06-13,0.0,48.62,PayPal
1765,164,2023-04-02,2023-04-11,0.0,39.71,Debit
1766,355,2025-06-11,2025-06-20,0.05,14.35,Credit Card
1767,359,2024-09-09,2024-09-11,0.0,15.81,Credit Card
1768,460,2023-09-14,2023-09-19,0.1,49.69,Debit
1769,415,2024-09-18,2024-09-22,0.05,49.37,PayPal
1770,141,2025-04-05,2025-04-08,0.15,46.84,Wire
1771,311,2024-08-23,2024-08-27,0.0,7.67,Debit
1772,487,2024-04-17,2024-04-24,0.0,29.46,Credit Card
1773,94,2024-01-08,2024-01-12,0.05,36.69,Credit Card
1774,356,2023-02-09,2023-02-17,0.0,12.97,Credit Card
1775,398,2025-01-26,2025-02-01,0.0,22.93,Debit
1776,72,2025-09-10,2025-09-14,0.0,32.36,PayPal
1777,107,2025-03-26,2025-03-31,0.0,6.2,PayPal
1778,373,2024-02-21,2024-02-29,0.0,37.9,Debit
1779,327,2024-02-22,2024-02-27,0.0,48.3,Debit
1780,329,2024-08-08,2024-08-17,0.1,42.5,Wire
1781,235,2024-07-06,2024-07-12,0.0,28.75,Credit Card
1782,192,2023-01-24,2023-01-26,0.0,5.47,Credit Card
1783,213,2025-06-18,2025-06-21,0.05,48.55,Credit Card
1784,398,2024-08-05,2024-08-12,0.0,26.42,Wire
1785,286,2024-11-27,2024-12-05,0.0,26.1,PayPal
1786,42,2024-10-12,2024-10-16,0.0,12.23,Wire
1787,18,2024-08-11,2024-08-17,0.0,8.0,Credit Card
1788,222,2025-07-15,2025-07-20,0.05,36.64,Credit Card
1789,281,2023-12-30,2024-01-03,0.15,39.5,Debit
1790,19,2024-08-17,2024-08-22,0.0,7.9,Debit
1791,358,2024-11-10,2024-11-14,0.0,41.32,Credit Card
1792,437,2024-03-13,2024-03-16,0.1,43.08,PayPal
1793,231,2024-10-30,2024-11-04,0.1,24.08,PayPal
1794,471,2024-05-06,2024-05-13,0.0,20.48,Debit
1795,303,2024-06-30,2024-07-08,0.1,47.99,Wire
1796,252,2023-01-08,2023-01-17,0.0,38.57,Debit
1797,197,2025-09-06,2025-09-13,0.05,45.85,PayPal
1798,123,2023-07-05,2023-07-10,0.0,36.41,Credit Card
1799,160,2023-07-27,2023-07-29,0.0,37.07,Credit Card
1800,8,2024-02-13,2024-02-22,0.0,23.9,Credit Card
1801,387,2023-08-16,2023-08-25,0.05,35.12,Wire
1802,318,2025-03-05,2025-03-11,0.0,29.43,PayPal
1803,189,2023-02-13,2023-02-20,0.0,49.32,Debit
1804,142,2024-03-24,2024-04-02,0.0,45.34,Credit Card
1805,383,2023-08-31,2023-09-08,0.15,46.03,Wire
1806,185,2025-04-05,2025-04-09,0.1,14.17,Credit Card
1807,215,2024-11-15,2024-11-23,0.1,28.97,PayPal
1808,187,2023-09-02,2023-09-09,0.0,18.9,Wire
1809,336,2023-04-25,2023-05-02,0.0,6.01,Debit
1810,12,2024-02-08,2024-02-14,0.15,37.46,PayPal
1811,218,2023-10-05,2023-10-07,0.1,12.0,Credit Card
1812,470,2025-03-23,2025-03-29,0.0,23.88,Debit
1813,13,2023-12-13,2023-12-18,0.0,39.38,Credit Card
1814,462,2024-01-13,2024-01-18,0.0,40.97,Credit Card
1815,424,2025-01-26,2025-02-01,0.1,17.94,PayPal
1816,68,2023-12-10,2023-12-16,0.0,6.0,Wire
1817,492,2023-11-03,2023-11-11,0.05,46.71,PayPal
1818,221,2024-09-26,2024-09-30,0.1,10.24,Debit
1819,406,2024-02-12,2024-02-18,0.15,44.78,Wire
1820,440,2025-04-18,2025-04-21,0.0,11.68,Credit Card
1821,57,2023-10-04,2023-10-07,0.0,21.04,Credit Card
1822,179,2025-04-23,2025-04-30,0.1,34.76,Wire
1823,26,2024-05-04,2024-05-13,0.05,28.85,Credit Card
1824,415,2023-05-29,2023-06-07,0.15,9.27,Wire
1825,433,2024-07-08,2024-07-10,0.0,11.85,Debit
1826,317,2024-02-02,2024-02-07,0.15,38.03,Credit Card
1827,408,2025-07-04,2025-07-10,0.0,43.67,Debit
1828,7,2025-03-14,2025-03-21,0.1,41.12,Wire
1829,396,2023-08-09,2023-08-14,0.15,48.18,Wire
1830,382,2024-07-14,2024-07-20,0.0,49.68,Debit
1831,15,2023-08-22,2023-08-30,0.0,16.56,Credit Card
1832,309,2023-02-21,2023-03-01,0.15,35.77,Debit
1833,363,2023-02-12,2023-02-20,0.0,26.95,Credit Card
1834,459,2023-09-12,2023-09-14,0.15,24.98,PayPal
1835,388,2023-09-12,2023-09-15,0.0,49.97,PayPal
1836,299,2025-01-26,2025-01-29,0.05,18.23,Debit
1837,26,2024-08-16,2024-08-20,0.0,9.77,Wire
1838,49,2025-07-01,2025-07-09,0.0,39.92,Credit Card
1839,325,2023-01-15,2023-01-23,0.0,11.53,PayPal
1840,260,2025-05-05,2025-05-13,0.05,5.39,Wire
1841,165,2023-07-12,2023-07-14,0.0,23.12,Wire
1842,282,2024-11-23,2024-12-01,0.1,42.05,Debit
1843,492,2023-08-05,2023-08-14,0.05,8.58,Debit
1844,330,2024-10-21,2024-10-23,0.0,46.0,Credit Card
1845,258,2023-11-10,2023-11-14,0.0,47.77,Debit
1846,410,2023-01-27,2023-02-02,0.0,12.25,Credit Card
1847,60,2023-04-17,2023-04-22,0.0,43.18,Debit
1848,60,2024-06-29,2024-07-08,0.0,43.81,Wire
1849,456,2023-10-02,2023-10-09,0.05,14.97,Credit Card
1850,166,2023-05-08,2023-05-14,0.0,41.4,Wire
1851,339,2024-01-29,2024-02-02,0.05,32.19,Wire
1852,280,2023-11-29,2023-12-08,0.0,16.93,Credit Card
1853,497,2023-04-08,2023-04-17,0.0,9.1,Debit
1854,250,2024-10-13,2024-10-19,0.0,23.57,Debit
1855,44,2023-03-19,2023-03-22,0.0,25.2,Debit
1856,372,2025-06-05,2025-06-08,0.0,44.62,Wire
1857,467,2025-06-20,2025-06-24,0.0,27.41,Debit
1858,462,2024-06-05,2024-06-09,0.05,12.99,Wire
1859,210,2023-02-15,2023-02-19,0.15,11.12,Debit
1860,311,2023-11-18,2023-11-22,0.0,19.65,PayPal
1861,19,2023-06-05,2023-06-07,0.0,11.47,Debit
1862,269,2023-11-29,2023-12-03,0.0,32.28,PayPal
1863,306,2023-01-28,2023-02-01,0.0,8.91,Credit Card
1864,39,2025-03-12,2025-03-14,0.0,34.62,Debit
1865,130,2023-06-05,2023-06-08,0.0,21.93,Wire
1866,236,2024-12-12,2024-12-17,0.0,25.68,Credit Card
1867,266,2024-08-20,2024-08-29,0.1,34.17,Debit
1868,165,2025-08-30,2025-09-03,0.1,35.33,Wire
1869,424,2024-09-04,2024-09-07,0.0,37.27,Debit
1870,117,2025-01-08,2025-01-11,0.1,7.87,Debit
1871,476,2023-06-14,2023-06-23,0.0,19.1,Credit Card
1872,386,2025-03-09,2025-03-14,0.0,43.96,Debit
1873,307,2023-05-01,2023-05-03,0.0,21.02,Debit
1874,395,2023-01-13,2023-01-17,0.05,16.34,Debit
1875,276,2025-04-19,2025-04-21,0.2,22.6,Credit Card
1876,43,2024-06-03,2024-06-09,0.0,31.97,Wire
1877,302,2025-02-04,2025-02-12,0.0,28.24,Debit
1878,308,2025-07-20,2025-07-24,0.0,46.92,Wire
1879,2,2023-06-21,2023-06-27,0.0,39.98,Debit
1880,475,2023-02-23,2023-02-26,0.0,22.33,Wire
1881,409,2025-09-08,2025-09-17,0.05,10.11,PayPal
1882,348,2023-06-08,2023-06-10,0.0,31.57,Credit Card
1883,257,2024-11-07,2024-11-13,0.0,29.21,Wire
1884,213,2024-04-23,2024-05-01,0.0,6.67,Debit
1885,6,2025-03-31,2025-04-09,0.2,15.38,Debit
1886,270,2025-07-28,2025-08-05,0.0,43.61,PayPal
1887,53,2025-05-26,2025-06-01,0.0,26.23,Credit Card
1888,106,2024-02-23,2024-03-02,0.0,35.07,Credit Card
1889,16,2023-09-30,2023-10-09,0.0,37.25,Debit
1890,20,2024-09-15,2024-09-24,0.0,27.8,Credit Card
1891,58,2023-04-03,2023-04-09,0.1,16.62,Debit
1892,103,2024-07-15,2024-07-22,0.05,42.86,PayPal
1893,14,2023-05-13,2023-05-15,0.0,10.53,Credit Card
1894,199,2024-08-14,2024-08-22,0.1,20.58,Credit Card
1895,33,2025-03-22,2025-03-27,0.0,21.08,Debit
1896,240,2025-08-20,2025-08-28,0.0,49.68,Debit
1897,216,2023-04-14,2023-04-22,0.1,18.58,Wire
1898,288,2023-02-14,2023-02-20,0.0,16.8,Debit
1899,435,2023-11-28,2023-12-07,0.05,28.02,Wire
1900,365,2023-04-13,2023-04-22,0.0,31.29,PayPal
1901,245,2025-03-27,2025-03-29,0.0,43.41,PayPal
1902,125,2024-06-20,2024-06-23,0.0,37.96,Wire
1903,170,2025-02-24,2025-03-03,0.0,7.02,Credit Card
1904,177,2023-12-08,2023-12-14,0.0,36.04,Debit
1905,462,2023-02-15,2023-02-24,0.0,7.9,Debit
1906,430,2025-01-14,2025-01-21,0.0,41.77,Debit
1907,46,2025-06-04,2025-06-09,0.0,36.29,Wire
1908,328,2023-01-03,2023-01-08,0.05,20.76,Wire
1909,333,2025-04-23,2025-05-01,0.0,46.26,PayPal
1910,59,2024-12-15,2024-12-19,0.1,46.17,Wire
1911,141,2023-11-30,2023-12-02,0.15,47.23,Credit Card
1912,446,2025-04-26,2025-05-05,0.0,5.33,PayPal
1913,108,2023-08-05,2023-08-13,0.0,13.31,PayPal
1914,418,2024-04-19,2024-04-27,0.1,18.42,Debit
1915,9,2024-12-03,2024-12-05,0.0,47.4,Credit Card
1916,311,2024-08-10,2024-08-12,0.0,20.23,Debit
1917,84,2024-03-09,2024-03-13,0.0,44.23,Credit Card
1918,136,2023-05-20,2023-05-22,0.0,24.27,Wire
1919,360,2024-03-15,2024-03-22,0.1,5.88,PayPal
1920,95,2025-04-28,2025-04-30,0.2,32.17,Credit Card
1921,147,2025-07-28,2025-08-06,0.1,42.76,Credit Card
1922,272,2024-05-19,2024-05-26,0.05,5.27,PayPal
1923,134,2025-09-11,2025-09-19,0.0,9.87,Credit Card
1924,356,2023-04-13,2023-04-16,0.0,14.27,PayPal
1925,254,2023-06-29,2023-07-08,0.0,35.9,Credit Card
1926,34,2023-08-24,2023-09-01,0.15,10.15,PayPal
1927,22,2023-12-09,2023-12-18,0.0,14.68,Credit Card
1928,351,2024-06-08,2024-06-13,0.0,17.51,PayPal
1929,349,2023-12-09,2023-12-18,0.1,39.81,Credit Card
1930,68,2023-08-14,2023-08-17,0.0,14.64,PayPal
1931,343,2024-05-16,2024-05-21,0.0,33.73,Wire
1932,250,2025-08-06,2025-08-08,0.1,41.16,Credit Card
1933,247,2024-05-10,2024-05-17,0.0,29.73,Debit
1934,221,2025-02-21,2025-02-23,0.0,16.94,Credit Card
1935,489,2024-05-06,2024-05-11,0.05,35.93,Debit
1936,412,2023-06-22,2023-06-26,0.1,39.81,PayPal
1937,11,2025-03-09,2025-03-18,0.0,36.59,Wire
1938,172,2024-08-30,2024-09-02,0.0,25.64,Credit Card
1939,179,2024-07-29,2024-08-04,0.0,33.12,Wire
1940,332,2025-08-06,2025-08-12,0.1,21.83,Debit
1941,58,2024-04-24,2024-04-30,0.0,16.29,Credit Card
1942,121,2024-12-19,2024-12-22,0.0,28.95,Credit Card
1943,20,2025-08-26,2025-08-30,0.0,39.23,Debit
1944,206,2023-05-25,2023-05-27,0.05,46.15,PayPal
1945,411,2024-03-29,2024-04-02,0.05,31.94,Wire
1946,407,2024-10-11,2024-10-15,0.1,10.08,Debit
1947,84,2025-09-05,2025-09-08,0.1,27.84,Debit
1948,166,2023-03-03,2023-03-11,0.0,6.87,Debit
1949,26,2024-02-14,2024-02-21,0.0,5.98,PayPal
1950,237,2025-03-28,2025-04-06,0.0,36.61,Debit
1951,10,2025-04-12,2025-04-21,0.0,24.34,PayPal
1952,194,2025-08-01,2025-08-06,0.05,27.04,Credit Card
1953,350,2024-04-20,2024-04-25,0.2,46.74,Debit
1954,183,2025-05-24,2025-05-27,0.1,49.87,Wire
1955,81,2025-01-26,2025-01-29,0.15,37.0,PayPal
1956,87,2024-09-02,2024-09-10,0.15,41.53,Wire
1957,476,2024-08-14,2024-08-23,0.0,42.11,PayPal
1958,141,2024-09-11,2024-09-19,0.0,43.59,Credit Card
1959,475,2024-02-17,2024-02-23,0.0,34.71,Debit
1960,455,2023-10-17,2023-10-26,0.0,7.03,Credit Card
1961,377,2024-10-14,2024-10-22,0.05,40.76,Wire
1962,193,2023-10-30,2023-11-02,0.05,33.13,PayPal
1963,5,2024-03-19,2024-03-28,0.0,22.05,Debit
1964,146,2023-10-04,2023-10-11,0.05,44.32,Credit Card
1965,473,2024-09-19,2024-09-24,0.15,41.64,PayPal
1966,452,2023-06-11,2023-06-20,0.0,12.11,Wire
1967,298,2024-10-24,2024-10-31,0.0,46.87,Credit Card
1968,65,2023-11-22,2023-11-28,0.0,16.95,PayPal
1969,93,2023-09-25,2023-10-03,0.0,6.88,Wire
1970,304,2025-05-05,2025-05-12,0.0,33.98,Wire
1971,108,2023-10-30,2023-11-02,0.0,24.27,Wire
1972,429,2023-06-09,2023-06-11,0.1,37.36,Debit
1973,443,2025-05-07,2025-05-16,0.15,16.25,Debit
1974,133,2024-11-30,2024-12-08,0.05,16.35,Debit
1975,97,2024-11-13,2024-11-16,0.0,40.7,Wire
1976,402,2023-12-26,2023-12-31,0.0,31.82,PayPal
1977,370,2024-06-16,2024-06-25,0.05,23.89,PayPal
1978,361,2023-08-17,2023-08-23,0.1,40.3,PayPal
1979,236,2023-06-11,2023-06-14,0.1,33.84,Debit
1980,331,2024-09-28,2024-10-01,0.0,19.32,Debit
1981,293,2023-06-11,2023-06-13,0.0,47.0,PayPal
1982,40,2023-09-30,2023-10-05,0.0,17.46,Wire
1983,107,2023-11-24,2023-11-26,0.0,16.97,PayPal
1984,389,2023-01-24,2023-01-29,0.1,32.98,Debit
1985,3,2024-02-25,2024-02-28,0.0,47.06,Credit Card
1986,432,2024-05-29,2024-05-31,0.0,12.53,PayPal
1987,209,2025-08-09,2025-08-12,0.0,49.63,Credit Card
1988,69,2025-07-25,2025-07-31,0.2,42.43,Debit
1989,228,2025-08-16,2025-08-21,0.1,26.64,PayPal
1990,155,2023-09-05,2023-09-10,0.0,11.89,PayPal
1991,481,2024-08-08,2024-08-16,0.1,10.67,Debit
1992,112,2024-12-18,2024-12-22,0.0,12.29,Wire
1993,382,2023-03-27,2023-03-31,0.0,15.87,PayPal
1994,489,2025-07-17,2025-07-23,0.0,33.41,Wire
1995,112,2025-09-24,2025-10-03,0.0,16.11,PayPal
1996,109,2024-03-03,2024-03-10,0.0,22.66,Credit Card
1997,312,2025-07-20,2025-07-27,0.0,27.57,Wire
1998,70,2023-09-13,2023-09-18,0.0,10.42,Wire
1999,3,2023-03-25,2023-03-30,0.0,7.51,Debit
2000,107,2024-02-28,2024-03-06,0.05,20.24,Wire
2001,277,2023-08-24,2023-09-02,0.0,42.85,Wire
2002,214,2024-02-16,2024-02-22,0.0,25.16,Credit Card
2003,110,2024-07-02,2024-07-08,0.0,42.47,Debit
2004,124,2023-10-06,2023-10-14,0.1,14.73,PayPal
2005,115,2023-03-31,2023-04-05,0.0,49.53,Debit
2006,486,2024-01-07,2024-01-15,0.1,24.56,PayPal
2007,463,2023-04-30,2023-05-09,0.1,40.38,Debit
2008,133,2023-11-21,2023-11-30,0.0,14.88,Debit
2009,69,2024-01-26,2024-02-03,0.0,8.45,Debit
2010,105,2023-05-12,2023-05-17,0.05,17.5,Debit
2011,326,2025-04-27,2025-05-03,0.0,42.14,PayPal
2012,121,2023-02-17,2023-02-20,0.1,33.97,Debit
2013,44,2024-07-21,2024-07-24,0.05,40.78,Credit Card
2014,174,2023-09-12,2023-09-15,0.0,25.02,PayPal
2015,441,2023-03-10,2023-03-16,0.0,29.35,Debit
2016,484,2025-07-17,2025-07-22,0.1,16.64,Wire
2017,72,2023-09-05,2023-09-11,0.0,39.45,PayPal
2018,396,2023-10-05,2023-10-07,0.0,17.09,Credit Card
2019,294,2024-08-30,2024-09-03,0.0,45.69,Debit
2020,181,2023-08-23,2023-09-01,0.1,47.64,Credit Card
2021,27,2025-03-30,2025-04-02,0.05,27.45,Credit Card
2022,82,2025-06-17,2025-06-21,0.0,48.98,Wire
2023,263,2023-11-02,2023-11-09,0.15,20.33,Wire
2024,112,2024-02-21,2024-02-25,0.0,11.2,Credit Card
2025,389,2023-08-09,2023-08-18,0.0,31.56,PayPal
2026,110,2024-03-02,2024-03-07,0.05,44.79,Credit Card
2027,131,2023-08-06,2023-08-15,0.2,38.86,Credit Card
2028,57,2023-06-30,2023-07-07,0.1,10.06,PayPal
2029,104,2025-06-13,2025-06-21,0.0,8.52,PayPal
2030,329,2025-08-13,2025-08-17,0.0,43.45,Credit Card
2031,298,2025-07-11,2025-07-19,0.1,23.87,Debit
2032,24,2025-02-02,2025-02-07,0.0,28.91,PayPal
2033,53,2025-07-16,2025-07-19,0.0,40.14,Debit
2034,42,2025-05-28,2025-06-06,0.1,8.4,PayPal
2035,396,2023-02-12,2023-02-16,0.0,44.43,Debit
2036,319,2023-02-18,2023-02-22,0.0,31.01,Credit Card
2037,199,2025-09-12,2025-09-20,0.1,46.06,Wire
2038,493,2024-10-11,2024-10-14,0.0,47.71,Credit Card
2039,351,2024-08-21,2024-08-23,0.05,22.01,Credit Card
2040,126,2025-07-11,2025-07-18,0.0,26.98,Debit
2041,211,2024-03-01,2024-03-05,0.0,30.2,Credit Card
2042,415,2023-05-18,2023-05-20,0.0,15.45,Credit Card
2043,356,2023-11-05,2023-11-13,0.0,12.08,Credit Card
2044,20,2025-05-30,2025-06-01,0.0,26.05,Credit Card
2045,269,2023-01-03,2023-01-06,0.0,28.74,Credit Card
2046,327,2023-05-13,2023-05-22,0.0,31.23,Credit Card
2047,269,2024-02-18,2024-02-20,0.1,17.84,Debit
2048,496,2025-04-05,2025-04-10,0.1,42.03,Wire
2049,427,2023-02-26,2023-02-28,0.0,18.39,Credit Card
2050,342,2025-03-15,2025-03-20,0.0,5.04,Debit
2051,112,2025-05-27,2025-06-03,0.0,15.69,Wire
2052,382,2025-05-01,2025-05-07,0.0,48.68,PayPal
2053,242,2023-06-30,2023-07-07,0.0,25.18,Debit
2054,214,2023-05-30,2023-06-08,0.0,43.67,Debit
2055,266,2024-02-13,2024-02-21,0.1,34.84,Wire
2056,498,2025-01-15,2025-01-18,0.0,38.1,Debit
2057,346,2023-05-12,2023-05-14,0.15,46.66,Debit
2058,325,2024-05-23,2024-05-29,0.0,25.93,Debit
2059,304,2024-03-21,2024-03-23,0.0,46.32,Debit
2060,389,2024-12-20,2024-12-28,0.1,17.6,Credit Card
2061,378,2023-06-24,2023-06-28,0.0,32.64,Credit Card
2062,304,2023-06-12,2023-06-19,0.05,5.25,Wire
2063,500,2023-01-16,2023-01-22,0.0,27.56,Debit
2064,239,2024-08-03,2024-08-09,0.0,34.12,Credit Card
2065,433,2025-03-17,2025-03-24,0.0,48.02,Credit Card
2066,168,2025-09-23,2025-09-27,0.05,30.06,Debit
2067,209,2023-06-14,2023-06-21,0.0,8.98,PayPal
2068,65,2024-09-05,2024-09-09,0.0,29.5,Credit Card
2069,48,2025-02-05,2025-02-08,0.05,33.07,Wire
2070,84,2024-06-05,2024-06-11,0.05,28.82,PayPal
2071,116,2024-05-04,2024-05-10,0.05,47.26,Wire
2072,53,2024-12-30,2025-01-04,0.0,49.05,PayPal
2073,357,2025-04-04,2025-04-06,0.05,48.38,Debit
2074,493,2024-10-30,2024-11-03,0.0,5.94,Wire
2075,329,2024-08-12,2024-08-20,0.05,8.21,Credit Card
2076,467,2023-06-13,2023-06-22,0.0,40.39,PayPal
2077,210,2023-07-07,2023-07-15,0.0,23.74,PayPal
2078,106,2025-04-23,2025-05-02,0.0,36.68,Wire
2079,146,2025-08-03,2025-08-10,0.15,16.18,Credit Card
2080,426,2024-04-12,2024-04-19,0.0,40.38,PayPal
2081,79,2023-07-31,2023-08-09,0.0,16.2,PayPal
2082,446,2024-08-25,2024-08-30,0.0,24.76,Debit
2083,168,2023-07-12,2023-07-16,0.0,44.23,Wire
2084,258,2023-03-06,2023-03-14,0.05,20.86,PayPal
2085,146,2025-07-31,2025-08-02,0.0,12.05,PayPal
2086,85,2024-04-08,2024-04-15,0.0,5.64,Credit Card
2087,18,2025-04-05,2025-04-12,0.0,27.98,Debit
2088,278,2024-02-12,2024-02-21,0.05,25.07,PayPal
2089,368,2025-02-24,2025-02-26,0.05,11.9,PayPal
2090,378,2024-10-22,2024-10-29,0.0,13.43,Debit
